ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.12379496044146,0.6059329704679033,0.5806475190512206,0.9445219041335786,0.23374340949033393,-0.605468428597045,-0.455997140849216,-0.38868243448580664,-0.5387466335823663,1
0.12379496044146,0.6059329704679033,0.5806475190512206,0.9445219041335786,0.23374340949033393,-0.605468428597045,-0.455997140849216,-0.38868243448580664,-0.5387466335823663,1
0.11947191640231386,0.49373121912296486,0.5472346002181954,0.9160139305793089,0.16288240157730713,-0.4015395987695963,0.33921101022670674,-0.5038484451329515,-0.587198900172087,1
0.1728395061728395,0.588301749271137,0.5534580498866213,0.8290807319576878,0.28976936723832053,-0.32289723735334974,-0.44835197634312296,-0.35148595700925034,-0.7731171185818981,0
0.3153619941184708,0.7004731196560681,0.6291793592799492,0.8675836438633339,0.41353981759196917,-0.26599960640899195,-0.9721061967032827,-0.7264623089302993,0.41324790478357887,0
0.568532955350815,0.6789270682094828,0.5667246397707509,0.9671117870353234,0.7523916713562183,-0.16026987571559134,-0.37683597948412245,-1.0675524822915279,-0.6338480432197144,0
