ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.24513888888888888,0.5939270538243626,0.5173906200818382,0.9502719932638156,0.33715377268385865,-0.10713488587384744,-0.1645927963020142,-1.0070945969294738,-0.8420074486331863,1
0.3401462994836489,0.431777280804795,0.7293779799781035,0.8177210668337744,0.4043823002813539,-1.0528450531947837,0.06339660108881828,0.6885576484231364,-1.2370944101360768,1
0.3861912787023383,0.7424230354305035,0.6184836254646005,0.9392179277597509,0.4929416509814466,-0.4188069919232116,-0.4665458869912845,-0.959627549765905,-0.38238252987174404,1
0.3709111595714421,0.7381303777443377,0.5991042893403623,0.896434754665961,0.46791459840918603,-0.3568958845472484,-1.4676709269548567,-1.0417166254997965,1.9408276819195462,0
0.6843083387201034,0.5588084906296914,0.6361889969753944,0.826879049910707,0.8053442373526055,-0.4342641480271469,-0.3030356027107871,-0.5859058963142569,-1.1256858148807098,0
0.5857142857142857,0.6637704386251452,0.5443137068089431,0.9175467749122768,0.7639380853025377,-0.13580080921820936,-0.3556076700913274,-0.9594539126131716,-0.7624003072290182,0
